Address,Connector level (group),Date Created,id,Latitude,Longitude,Name,Place,Level,Value,Image,Top,Left,ShortName
"932 S Flower St, Los Angeles, California, US, 90015",Level 2,2020,269185,34.045147,-118.261925,Flower St Parking/Charging,SDG7,LA,,,,,
"522 S Normandie Ave, Los Angeles, CA  90020, United States",Level 2,2020,210811,34.064657,-118.300301,Normandie Ave Parking/Charging,SDG7,LA,,,,,
"5931 W 18th St, Los Angeles, CA 90035, USA",Level 2,2020,236422,34.043643,-118.371829,18th St Parking/Charging,SDG7,LA,,,,,
"8405 Pershing Dr, Playa Del Rey, CA 90293",Level 2,2020,230115,33.957007,-118.4431,Westgate Center,SDG7,LA,,,,,
"1500 Granville, Los Angeles 90025",Level 2,2020,288694,34.042578,-118.457664,Granville,SDG7,LA,,,,,
"8525 Pico Blvd, Los Angeles 90035",Level 2,2020,220459,34.053858,-118.377057,Eretz Properties,SDG7,LA,,,,,
"19191 S Vermont Ave, Torrance, CA 90502, USA",Level 2,2020,232048,33.856069,-118.29182,Pacific Gateway/Bank of the West,SDG7,LA,,,,,
"11120 Chandler Blvd, North Hollywood, CA 91601, USA",Level 2,2020,267703,34.167997,-118.372797,The Weddington Apartments,SDG7,LA,,,,,
"3150 Wilshire Blvd, Los Angeles, CA 90010",Level 2,2020,303832,34.060958,-118.290714,Wilshire Vermont - 4th Floor,SDG7,LA,,,,,
"6299 W 87th St, Los Angeles, CA, 90045  USA",Level 2,2020,231123,33.958621,-118.394682,Ayara Thai Cuisine,SDG7,LA,,,,,
"4319 Whitsett Ave, Studio City, CA, 91604  USA",Level 2,2020,239866,34.149321,-118.405305,Whitsett Ave Parking/Charging,SDG7,LA,,,,,
"5921 Monterey Rd, Los Angeles, CA 90042, USA",Level 2,2020,285032,34.105037,-118.184901,Monterey Rd Parking/Charging,SDG7,LA,,,,,
"2605 Artesian St, Los Angeles, CA 90031, USA",DCFC,2020,236498,34.080813,-118.218635,LADWP Artesian Center,SDG7,LA,,,,,
"Heliport, 200 N Main St, Los Angeles, CA 90012, USA",Level 2,2020,222477,34.053046,-118.241816,City of Los Angeles - City Hall East,SDG7,LA,,,,,
"6150 Canoga Ave, Woodland Hills, CA  91367, United States",Level 2,2020,236606,34.18244,-118.596939,The Pointe at Warner Center Apartment Homes,SDG7,LA,,,,,
"Genesee Ave, Los Angeles, CA  90036, United States",Level 2,2020,237808,34.075769,-118.358526,CBS Television City Genesee Gate ,SDG7,LA,,,,,
"6415 Agnes Ave, North Hollywood, CA, 91606",Level 2,2020,4291,34.187004,-118.395935,Milan Capital Management,SDG7,LA,,,,,
"787 S. Alameda Street, Los Angeles, CA, United States, 90021, USA",DCFC,2020,268273,34.033065,-118.240294,Alameda Street Supercharger,SDG7,LA,,,,,
"Kaiser Permanente-West Los Angeles Medical Center, 6045 Cadillac Ave, Los Angeles, CA  90034, United States",Level 2,2020,247330,34.038329,-118.375907,Kaiser Permanente West Los Angeles,SDG7,LA,,,,,
"15450 Plummer St, North Hills CA 91343 USA",Level 2,2020,243800,34.242706,-118.469338,EB Plummer St Parking/Charging,SDG7,LA,,,,,
"15255 Sunset Blvd, Pacific Palisades, CA 90272, USA",Level 2,2020,249252,34.048041,-118.524662,Palisades Village - Valet,SDG7,LA,,,,,
"5600 Wilshire Blvd, Los Angeles, CA 90036, USA",Level 2,2020,246496,34.061505,-118.351293,5600 Wilshire Apartments,SDG7,LA,,,,,
"12746 W. Jefferson Blvd., Playa Vista, CA 90094",DCFC,2020,282010,33.976901,-118.417884,Playa Vista Supercharger,SDG7,LA,,,,,
"5008 N Figueroa St, Los Angeles, CA 90042",Level 2,2020,222850,34.104616,-118.201833,Ave 50 Parking/Charging,SDG7,LA,,,,,
"18002 Nordhoff St Northridge, CA 91325",Level 2,2020,223153,34.2356,-118.525803,Nordhoff St Parking/Charging,SDG7,LA,,,,,
"7200 Medical Center Dr West Hills, CA 91307",Level 2,2020,224091,34.201351,-118.629417,West Hills Hospital & Medical Center,SDG7,LA,,,,,
"6135 Reseda Blvd, Tarzana, CA 91335, USA",Level 2,2020,239869,34.18161,-118.536171,Reseda Blvd Parking/Charging,SDG7,LA,,,,,
"2104 Colorado Blvd, Los Angeles, CA 90041, USA",Level 2,2020,242772,34.139042,-118.21212,Colorado Blvd Parking/Charging,SDG7,LA,,,,,
"5216 Bakman Ave, North Hollywood, California, US, 91601",Level 2,2020,243071,34.165237,-118.377487,Bakman Ave Parking/Charging,SDG7,LA,,,,,
"7952 W 3rd St, Los Angeles, California, US, 90048",Level 2,2020,243072,34.071678,-118.363182,3rd St Parking/Charging,SDG7,LA,,,,,
"2310 Lillyvale Ave, Los Angeles, CA 90032, USA",Level 2,2020,243336,34.072311,-118.1642,Lillyvale Avenue Parking/Charging,SDG7,LA,,,,,
"4977 Hollywood Blvd, Los Angeles, California, US, 90027",Level 2,2020,243816,34.101986,-118.298286,Hollywood Star Auto Repair,SDG7,LA,,,,,
"10654 Vinedale St, Los Angeles, California, US, 91352",Level 2,2020,243819,34.228729,-118.36348,Vinedale Street Parking/Charging,SDG7,LA,,,,,
"14227 W Magnolia Blvd, Van Nuys, California, US, 91423",Level 2,2020,244207,34.16494,-118.443047,Magnolia Parking/Charging,SDG7,LA,,,,,
"5032 Lankershim Blvd, North Hollywood, California, US, 91601",Level 2,2020,246162,34.161972,-118.372337,Lankershim Blvd Parking/Charging,SDG7,LA,,,,,
"5616 Hazeltine Ave, Los Angeles, California, US, 91401",Level 2,2020,246165,34.17268,-118.439857,Hazeltine Ave Parking/Charging,SDG7,LA,,,,,
"933 W Florence Ave, Los Angeles, California, US, 90044",Level 2,2020,246169,33.974728,-118.290672,Florence Ave Parking/Charging,SDG7,LA,,,,,
"2617 Pasadena Ave, Los Angeles, CA 90031, USA",Level 2,2020,246477,34.077362,-118.215492,Pasadena Ave Parking/Charging,SDG7,LA,,,,,
"614 E Manchester Ave, Los Angeles, California, US, 90001",Level 2,2020,246747,33.960013,-118.264446,Manchester Ave Parking/Charging,SDG7,LA,,,,,
"11573 Erwin St, North Hollywood, California, US, 91606",Level 2,2020,246753,34.182972,-118.384964,Erwin St Parking/Charging,SDG7,LA,,,,,
"4936 Morrison St, North Hollywood, California, US, 91601",Level 2,2020,246757,34.161007,-118.371765,Morrison St Parking/Charging,SDG7,LA,,,,,
"660 Bonnie Brae, Los Angeles, California, US, 90057",Level 2,2020,247257,34.056751,-118.273743,Bonnie Brae St Parking/Charging,SDG7,LA,,,,,
"1121 San Pedro St, Los Angeles, CA 90015, USA",Level 2,2020,222843,34.034667,-118.252748,San Pedro St Parking/Charging,SDG7,LA,,,,,
"11378 Ventura Blvd, Studio City, CA 91604, USA",Level 2,2020,223158,34.139999,-118.378502,Ventura Blvd Parking/Charging,SDG7,LA,,,,,
"11280 Corbin Ave, Porter Ranch, CA 91326, USA",Level 2,2020,224090,34.275844,-118.562227,Corbin Ave Parking/Charging,SDG7,LA,,,,,
"7288 Sunset Blvd, Los Angeles, CA 90046, USA",Level 2,2020,224348,34.097904,-118.349068,Sunset Blvd Parking/Charging,SDG7,LA,,,,,
"3925 W Adams Blvd, Los Angeles, CA 90018, USA",Level 2,2020,230550,34.032711,-118.327492,W Adams Blvd Parking/Charging,SDG7,LA,,,,,
"5303 S Western Ave, Los Angeles, CA 90062, USA",Level 2,2020,239871,33.993843,-118.308823,Western Ave Parking/Charging,SDG7,LA,,,,,
"2261 Colorado Blvd, Los Angeles, California, US, 90041",Level 2,2020,242773,34.139538,-118.215736,Colorado Blvd Parking/Charging,SDG7,LA,,,,,
"5712 W Pico Blvd, Los Angeles, California, US, 90019",Level 2,2020,243073,34.050678,-118.362984,Pico Blvd Parking/Charging,SDG7,LA,,,,,
"5217 Satsuma Ave, North Hollywood, California, US, 91601",Level 2,2020,244447,34.165478,-118.367615,Satsuma Ave Parking/Charging,SDG7,LA,,,,,
"19510 Ventura Blvd, Tarzana, California, US, 91356",Level 2,2020,246163,34.172672,-118.558189,Ventura Blvd Parking/Charging,SDG7,LA,,,,,
"19545 Ventura Blvd, Tarzana, California, US, 91356",Level 2,2020,246164,34.172916,-118.559601,Ventura Blvd Parking/Charging,SDG7,LA,,,,,
"1922 Carmen Ave, Los Angeles, California, US, 90068",Level 2,2020,246167,34.105877,-118.322868,Carmen Ave Parking/Charging,SDG7,LA,,,,,
"18240 S Western Ave, Gardena, CA 90248, USA",Level 2,2020,246170,33.864775,-118.309031,Western Ave Parking/Charging,SDG7,LA,,,,,
"10209 Oakdale Ave, Chatsworth, CA 91311, USA",Level 2,2020,62142,34.255692,-118.566635,Oakdale Ave Parking/Charging,SDG7,LA,,,,,
"11121 Arminta St, Sun Valley, California, US, 91352",Level 2,2020,246755,34.213932,-118.373344,Arminta St Parking/Charging,SDG7,LA,,,,,
"21103 Sherman Way, Canoga Park, CA 91303, USA",Level 2,2020,246756,34.201263,-118.592918,Variel Ave Parking/Charging,SDG7,LA,,,,,
"8124 Ratner St, Sun Valley, California, US, 91352",Level 2,2020,246758,34.21785,-118.36853,Ratner St Parking/Charging,SDG7,LA,,,,,
"9911 Beverly Green Dr, Los Angeles, California, US, 90035",Level 2,2020,243817,34.053207,-118.405052,Salon Republic Beverly Hills Pico,SDG7,LA,,,,,
"120 W Florence Ave, Los Angeles, California, US, 90003",Level 2,2020,248568,33.974586,-118.274918,Florence Ave Parking/Charging,SDG7,LA,,,,,
"5010 Alonzo Ave, Encino, CA 91316, USA",Level 2,2020,239040,34.162217,-118.520293,Alonzo Ave Metered Parking / Charging Station,SDG7,LA,,,,,
"21900 Plummer St, Chatsworth, CA 91311, USA",Level 2,2020,226922,34.242607,-118.604362,Plummer St Parking/Charging,SDG7,LA,,,,,
"20477 Mayall St, Chatsworth, CA 91311, USA",Level 2,2020,230890,34.254154,-118.579723,Mason Avenue Parking/Charging,SDG7,LA,,,,,
"1747 S Barrington Ave, Los Angeles, CA 90025, USA",Level 2,2020,231678,34.040165,-118.453108,Flo EV Charging Station,SDG7,LA,,,,,
"13308 Paxton St, Los Angeles, CA, 91331  USA",Level 2,2020,237882,34.276106,-118.422685,Paxton Street Parking / Charging,SDG7,LA,,,,,
"9776 S Sepulveda Blvd, Los Angeles, CA, 90045  USA",Level 2,2020,240767,34.247914,-118.467261,Sepulveda Blvd Parking/Charging,SDG7,LA,,,,,
"7420 N Sepulveda Blvd, Van Nuys, CA 91405, USA",Level 2,2020,241448,34.205605,-118.466324,Sepulveda Blvd Parking/Charging,SDG7,LA,,,,,
"10634 Valparaiso St, Los Angeles, CA, 90034  USA",Level 2,2020,244444,34.02969,-118.415078,Valparaiso St. Parking/Charging,SDG7,LA,,,,,
"3000 W Slauson Ave, Los Angeles, CA, 90043  USA",Level 2,2020,226736,33.988975,-118.325745,Slauson Ave Parking/Charging,SDG7,LA,,,,,
"10567 Mason Ave, Los Angeles, CA, 91311  USA",Level 2,2020,226740,34.261905,-118.579725,Mason Ave Parking/Charging,SDG7,LA,,,,,
"8201 Tampa Avenue, Reseda, CA, 91335  USA",Level 2,2020,230627,34.219356,-118.553674,Tampa Avenue Parking/Charging,SDG7,LA,,,,,
"6959 Esplanade St, Playa Del Rey, CA, 90293  USA",Level 2,2020,240180,33.958511,-118.449246,Esplanade Street Parking/Charging,SDG7,LA,,,,,
"2411 N Thomas Street, Los Angeles, CA, 90031  USA",Level 2,2020,240187,34.074091,-118.205153,North Thomas Street Parking/Charging,SDG7,LA,,,,,
"11169 Weddington St, Los Angeles, CA, 91601  USA",Level 2,2020,243065,34.166941,-118.374886,Weddington Street Parking/Charging,SDG7,LA,,,,,
"7178 Tujunga Ave, North Hollywood, CA, 91605  USA",Level 2,2020,243943,34.200786,-118.378935,Tujunga Ave Parking/Charging,SDG7,LA,,,,,
"10949 Huston Street, Los Angeles, CA, 91601  CANADA",Level 2,2020,244018,34.159966,-118.369602,Huston St Parking/Charging,SDG7,LA,,,,,
"5441 E Valley Blvd, Los Angeles, CA, 90032  USA",Level 2,2020,244325,34.07409,-118.164775,Valley Blvd Parking/Charging,SDG7,LA,,,,,
"420 S Sepulveda Blvd, Los Angeles, California, US, 90049",Level 2,2020,248320,34.066734,-118.460541,Sepulveda Blvd Parking/Charging,SDG7,LA,,,,,
"11233 Borden Ave, Pacoima, California, US, 91331",Level 2,2020,248321,34.272861,-118.40567,Borden St Parking/Charging,SDG7,LA,,,,,
"16435 S Figueroa St, Gardena, California, US, 90248",Level 2,2020,248322,33.882172,-118.282715,Figueroa St Charging/Parking,SDG7,LA,,,,,
"832 Laguna Ave, Los Angeles, California, US, 90026",Level 2,2020,248563,34.073311,-118.258881,Laguna Ave Parking/Charging,SDG7,LA,,,,,
"409 N Burlington Ave, Los Angeles, California, US, 90026",Level 2,2020,248570,34.069363,-118.264336,Burlington Ave Parking/Charging,SDG7,LA,,,,,
"18483 Chatsworth St Northridge, CA 91326",Level 2,2020,223154,34.26444,-118.535764,Chatsworth St Parking/Charging,SDG7,LA,,,,,
"17044 Burbank Blvd, Encino, CA 91316, USA",Level 2,2020,246475,34.172401,-118.504402,Burbank Blvd Parking/Charging,SDG7,LA,,,,,
"114 Washington Blvd, Marina Del Rey, California, US, 90292",Level 2,2020,247345,33.979923,-118.465057,Washington Bl Parking/Charging,SDG7,LA,,,,,
"2431 S Sepulveda Blvd, Los Angeles, California, US, 90064",Level 2,2020,247346,34.03643,-118.434853,Sepulveda Bl Parking/Charging,SDG7,LA,,,,,
"5611 S Central Ave, Los Angeles, CA 90011, USA",Level 2,2020,248473,33.991127,-118.256538,Central Ave Parking/Charging,SDG7,LA,,,,,
"611 N La Brea Ave, Los Angeles, California, US, 90036",Level 2,2020,248571,34.08226,-118.34417,La Brea Ave Parking/Charging,SDG7,LA,,,,,
"676 S Rampart Blvd, Los Angeles, California, US, 90057",Level 2,2020,248471,34.059975,-118.28286,Rampart Blvd Parking/Charging,SDG7,LA,,,,,
"1306 W Carson St, Torrance, CA, California, US, 90501",Level 2,2020,248567,33.831436,-118.300102,Carson St Parking/Charging,SDG7,LA,,,,,
"5126 Lankershim Blvd, North Hollywood, California, US, 91601",Level 2,2020,248572,34.163895,-118.373489,Lankershim Blvd Parking/Charging,SDG7,LA,,,,,
"17821 Ventura Blvd, Encino, CA 91316, USA",DCFC,2020,281988,34.162793,-118.521368,Ralphs,SDG7,LA,,,,,
"5800 Marmion Way, Los Angeles, CA 90042, USA",Level 2,2020,246645,34.11094,-118.19215,Moxie + Clover Apartments,SDG7,LA,,,,,
"2135 E 7th Pl, Los Angeles, CA 90021, USA",Level 2,2020,246492,34.033836,-118.22865,7+ Bridge Lofts,SDG7,LA,,,,,
"545 South Figueroa Street, Los Angeles, CA 90071",Level 2,2020,250981,34.051535,-118.258518,Jonathan Club,SDG7,LA,,,,,
"3150 Wilshire Blvd, Los Angeles, CA 90010, USA",Level 2,2020,286003,34.061173,-118.291001,Wilshire Vermont - 3rd Floor,SDG7,LA,,,,,
"12777 W Jefferson Blvd, Los Angeles, CA 90066, USA",Level 2,2020,19813,33.978118,-118.418128,Playa Jefferson,SDG7,LA,,,,,
"3833 Dunn Dr, Culver City, CA 90232, USA",Level 2,2020,244317,34.022031,-118.399096,Coda,SDG7,LA,,,,,
"873 N Swarthmore Ave, Pacific Palisades, CA 90272, USA",Level 2,2020,246748,34.046745,-118.525902,Swarthmore Ave Parking/Charging,SDG7,LA,,,,,
"22156 Sherman Way, Canoga Park, CA  91303, United States",Level 2,2020,236814,34.200779,-118.610092,Sherman West Office Building ,SDG7,LA,,,,,
13652 Cantara St. Panorama City CA 91402,Level 2,2020,80725,34.218845,-118.42925,Kaiser Permanente Panorama City Med Center,SDG7,LA,,,,,
"5200 W Century Blvd, Los Angeles, CA 90045",Level 2,2020,77514,33.944977,-118.370685,Office Building,SDG7,LA,,,,,
"5411 Etiwanda Ave, Tarzana, CA 91356, USA",Level 2,2020,250426,34.169118,-118.530954,Tarzana Medical Atrium,SDG7,LA,,,,,
"Structure 4 221 Westwood Plaza, Los Angeles 90095",DCFC,2020,231167,34.072505,-118.444752,UCLA Parking Structure 4,SDG7,LA,,,,,
"9727 Laurel Canyon Blvd, Pacoima 91331",DCFC,2020,186113,34.245657,-118.42093,Pacoima Center,SDG7,LA,,,,,
"4654 Laurel Canyon Blvd, Valley Village 91607",DCFC,2020,188200,34.155583,-118.395947,76 - Valley Village,SDG7,LA,,,,,
"Beverly Center, 8500 Beverly Blvd, Los Angeles, CA  90048, United States",Level 2,2020,166709,34.075503,-118.377067,Beverly Center,SDG7,LA,,,,,
"1348 Abbot Kinney Blvd, Venice, CA 90291, USA",Level 2,2020,193648,33.990704,-118.466524,Abbot Kinney Parking/Charging,SDG7,LA,,,,,
"12001 Chalon Road Los Angeles, California 90049",Level 2,2020,62077,34.08412,-118.481594,Mount St Mary's University Chalon Campus,SDG7,LA,,,,,
"1339 N Sycamore Ave, Los Angeles, CA 90028, USA",Level 2,2020,285808,34.095525,-118.343191,N Sycamore Apartments,SDG7,LA,,,,,
"2936 Beverly Glen Cir, Los Angeles, CA 90077, USA",Level 2,2020,167257,34.126993,-118.443541,The Glen Centre,SDG7,LA,,,,,
"19800 S Vermont Ave, Torrance, CA 90502",Level 2,2020,222454,33.850535,-118.289932,Noodoe EV Holiday Inn,SDG7,LA,,,,,
"111 N Hope St Los Angeles, CA 90012",DCFC,2020,15262,34.059162,-118.248711,LADWP John Ferraro Building,SDG7,LA,,,,,
"5500 Sunset Blvd, Los Angeles, CA 90028, USA",Level 2,2020,286404,34.098018,-118.309749,Target/close to Kev in Hollywood,SDG7,LA,,,,,
"5160 Vineland Ave, North Hollywood, CA 91601, USA",Level 2,2020,225240,34.164058,-118.370167,Vineland Avenue Parking/Charging,SDG7,LA,,,,,
"1143 S Beverly Dr, Los Angeles, CA 90035, USA",Level 2,2020,230889,34.056622,-118.396478,S Beverly Dr Parking/Charging,SDG7,LA,,,,,
"923 E 3rd St, Los Angeles, CA, 90012  USA",Level 2,2020,239153,34.046057,-118.233975,Flo Charging Station,SDG7,LA,,,,,
"1751 Westwood Blvd, Los Angeles, CA, 90024  USA",Level 2,2020,240268,34.051325,-118.438491,Sprouts Farmers Market,SDG7,LA,,,,,
"25825 Normandie Ave, Los Angeles, CA, 90710  USA",Level 2,2020,204738,33.789363,-118.29759,Normandie Ave Parking/Charging,SDG7,LA,,,,,
"1499 Gordon St, Los Angeles, CA, 90028",Level 2,2020,237319,34.097803,-118.320168,Gordon St. Parking/Charging,SDG7,LA,,,,,
"6514 Lankershim Blvd, North Hollywood, CA 91606, USA",Level 2,2020,140369,34.188839,-118.38765,Lankershim Blvd Parking/Charging,SDG7,LA,,,,,
"10104 Compton Ave, Los Angeles, CA 90002, USA",Level 2,2020,231157,33.944813,-118.246124,Curbside,SDG7,LA,,,,,
"10149 S Central Ave, Los Angeles, CA 90002, USA",Level 2,2020,230551,33.944519,-118.254219,S Central Ave Parking/Charging,SDG7,LA,,,,,
"16602 Marquez Ave, Pacific Palisades, California, US, 90272",Level 2,2020,246168,34.048073,-118.543869,Marquez Ave Parking/Charging,SDG7,LA,,,,,
"18415 Vanowen St, Reseda, CA 91335, USA",Level 2,2020,231961,34.193901,-118.534103,Vanowen St Parking/Charging,SDG7,LA,,,,,
"7007 Romaine St, Los Angeles, CA 90038, USA",Level 2,2020,206962,34.089131,-118.342207,Kaiser Permanente Medical Offices,SDG7,LA,,,,,
"10880 Wilshire Blvd, Los Angeles CA 90024, United States",Level 2,2020,87729,34.058304,-118.442803,Oppenheimer Tower,SDG7,LA,,,,,
"21021 Devonshire St, Chatsworth, CA, 91311  USA",Level 2,2020,241449,34.257344,-118.591739,Flo Network EV Charging Station,SDG7,LA,,,,,
"720 Alameda St, Los Angeles, CA 90021, USA",Level 2,2020,237251,34.032793,-118.238636,Flo charger,SDG7,LA,,,,,
"6677 W Santa Monica Blvd, Los Angeles, CA 90038, USA",Level 2,2020,239857,34.091053,-118.33596,AVA Hollywood at La Pietra Place,SDG7,LA,,,,,
"919 Albany St, Los Angeles CA 90015, United States",Level 2,2021,94369,34.04882,-118.270958,Loyola Law School,SDG7,LA,,,,,
"11135 W Burbank Blvd, North Hollywood , California  91601, United States",Level 2,2021,303340,34.172541,-118.373822,Best Western Premier NOHO Inn,SDG7,LA,,,,,
"1745 N Orange Dr, Los Angeles, CA 90028, USA",Level 2,2021,311868,34.103129,-118.342223,Hollywood Biltmore Apartments,SDG7,LA,,,,,
"1616 N Fuller Ave, Los Angeles, CA 90046, USA",Level 2,2021,291929,34.100208,-118.348673,Sutton Place Apartments in Hollywood,SDG7,LA,,,,,
"1402 N Alta Vista Blvd, Los Angeles, CA 90046, USA",Level 2,2021,299725,34.09614,-118.346583,N Alta Vista Blvd Apartments,SDG7,LA,,,,,
"4121 Radford Ave, Studio City, CA 91604, USA",Level 2,2021,299789,34.146266,-118.39252,Avalon Studio,SDG7,LA,,,,,
"9034 N Burnet Ave, North Hills, CA 91343, USA",Level 2,2021,307780,34.234842,-118.462718,Valor Academy Middle School,SDG7,LA,,,,,
"1414 S Gramercy Pl, Los Angeles, CA 90019, USA",Level 2,2021,316329,34.045677,-118.312494,1414 S Gramercy Pl Apartments,SDG7,LA,,,,,
"11616 Burbank Blvd, North Hollywood, CA 91601, USA",Level 2,2021,311859,34.171849,-118.385308,The Burbank Apartments,SDG7,LA,,,,,
"1611 N Formosa Ave UNIT 315, Los Angeles, CA 90046, USA",Level 2,2021,311867,34.100101,-118.346971,Jessica Apartments,SDG7,LA,,,,,
"5630 Fair Ave, North Hollywood, CA 91601, USA",Level 2,2021,311875,34.173035,-118.374295,The Fair Nilo Residentials,SDG7,LA,,,,,
"7200 Franklin Ave aprt 114, Los Angeles, CA 90046, USA",Level 2,2021,311878,34.103239,-118.346106,The Ruby Hollywood,SDG7,LA,,,,,
"886 Hilgard Ave, Los Angeles, CA 90024, USA",Level 2,2021,311882,34.064232,-118.44073,886 Hilgard Apartments,SDG7,LA,,,,,
"3223 W 6th St, Los Angeles, CA 90020, USA",Level 2,2021,316362,34.064104,-118.292523,The Summit on Sixth Condos,SDG7,LA,,,,,
"10700 Wilshire Blvd #601, Los Angeles, CA 90024, USA",Level 2,2021,311853,34.060256,-118.435795,Wilshire Victoria Westwood Apartments,SDG7,LA,,,,,
"11523 Chandler Blvd, North Hollywood, CA 91601, USA",Level 2,2021,311858,34.168956,-118.383098,Art Set NoHo Apartments,SDG7,LA,,,,,
"285 W 6th St, San Pedro, CA 90731, USA",Level 2,2021,311869,33.73851,-118.283325,Centre Street Lofts,SDG7,LA,,,,,
"141 N Robertson Blvd, Los Angeles, CA 90048, USA",Level 2,2021,56252,34.074341,-118.384071,Robertson Alden Garage - Lot 703,SDG7,LA,,,,,
"1100 N Main St, Los Angeles, CA 90012, USA",DCFC,2021,308617,34.063348,-118.233255,Lax C,SDG7,LA,,,,,
"Jules Stein Eye Institute UCLA, 100 Stein Plaza Driveway, Los Angeles, CA 90024, USA",Level 2,2021,319330,34.064307,-118.443172,Jules Stein Eye Institute UCLA,SDG7,LA,,,,,
"17720 W Magnolia Blvd, Encino, CA 91316, USA",Level 2,2021,299791,34.165147,-118.519741,White Magnolia Apartments,SDG7,LA,,,,,
"6569 Vermont Ave, Los Angeles, CA 90044, USA",Level 2,2021,316347,33.979406,-118.292105,Community Services Unlimited,SDG7,LA,,,,,
"515 S Lafayette Park Pl, Los Angeles, CA 90057, USA",Level 2,2021,299726,34.064252,-118.283039,S Lafayette Park Pl Apartments,SDG7,LA,,,,,
"10125 Palms Blvd, Los Angeles, CA 90034, USA",Level 2,2021,311851,34.028237,-118.405859,Palms Court Apartments,SDG7,LA,,,,,
"10342 Lindley Ave, Northridge, CA 91326, USA",Level 2,2021,311852,34.258688,-118.526856,Lindley House Towers,SDG7,LA,,,,,
"13464 Victory Blvd, Van Nuys, CA 91401, USA",Level 2,2021,311861,34.186336,-118.426487,The Palm @ Valley Glen,SDG7,LA,,,,,
"15150 Roxford St, Sylmar, CA 91342, USA",Level 2,2021,311866,34.318391,-118.463174,Glenoaks Villas,SDG7,LA,,,,,
"7057 Lanewood Ave, Los Angeles, CA 90028, USA",Level 2,2021,311877,34.099553,-118.34341,Westside Habitats,SDG7,LA,,,,,
"400 S Hope St, Los Angeles, CA 90071, USA",Level 2,2021,316357,34.051607,-118.253632,400 S Hope,SDG7,LA,,,,,
"1313 Sunset Blvd, Los Angeles, CA 90026, USA",Level 2,2021,316360,34.071831,-118.250138,1313 W Sunset Blvd,SDG7,LA,,,,,
"6841 Coldwater Canyon Ave #6, North Hollywood, CA 91605, USA",Level 2,2021,311589,34.195209,-118.413964,Coldwater Manor,SDG7,LA,,,,,
"1001 Tiverton Ave, Los Angeles, CA 90024, USA",Level 2,2021,311801,34.061435,-118.44329,Global Luxury Suites at Tiverton Ave,SDG7,LA,,,,,
"1011 S Serrano Ave, Los Angeles, CA 90006, USA",Level 2,2021,311802,34.051991,-118.306498,Sienna K-Town,SDG7,LA,,,,,
"10930 Otsego St, North Hollywood, CA 91601, USA",Level 2,2021,311854,34.162301,-118.368992,Merlot Apartments,SDG7,LA,,,,,
"11058 Chandler Blvd, Los Angeles, CA 91601, USA",Level 2,2021,311855,34.168017,-118.372338,The Weddington Apartments,SDG7,LA,,,,,
"1338 Gordon St, Los Angeles, CA 90028, USA",Level 2,2021,311860,34.095513,-118.319852,Atwood Hollywood Apartments,SDG7,LA,,,,,
"14333 Roscoe Blvd, Panorama City, CA 91402, USA",Level 2,2021,311863,34.221904,-118.445566,Panorama Regency,SDG7,LA,,,,,
"15111 Burbank Blvd, Sherman Oaks, CA 91411, USA",Level 2,2021,311864,34.172459,-118.462262,15111 Burbank Apartments,SDG7,LA,,,,,
"3602 Dunn Dr, Los Angeles, CA 90034, USA",Level 2,2021,311871,34.027287,-118.40255,3602 Dunn Apartments,SDG7,LA,,,,,
"500 N Rossmore Ave, Los Angeles, CA 90004, USA",Level 2,2021,311874,34.079161,-118.326789,Chelsea Court Apartments,SDG7,LA,,,,,
"695 S Santa Fe Ave, Los Angeles, CA 90021, USA",Level 2,2021,311876,34.03519,-118.230443,AMP Lofts,SDG7,LA,,,,,
"7605 N Louise Ave, Northridge, CA 91325, USA",Level 2,2021,311880,34.208654,-118.510112,Louise Villas at Northridge,SDG7,LA,,,,,
"8820 Sepulveda Eastway, Los Angeles, CA 90045, USA",Level 2,2021,316339,33.956615,-118.394513,Eastway Apartments,SDG7,LA,,,,,
"3111 Vía Dolce, Marina Del Rey, CA 90292, USA",Level 2,2021,316348,33.980587,-118.463563,Latitude 33 Sky Tower,SDG7,LA,,,,,
"12954 Riverside Dr, Sherman Oaks, CA 91423, USA",Level 2,2021,320620,34.157338,-118.415717,Riverside Dr Apartments,SDG7,LA,,,,,
"14520 W Magnolia Blvd, Sherman Oaks, CA 91403, USA",Level 2,2021,320615,34.164657,-118.449486,Magnolia Terrace Apartments,SDG7,LA,,,,,
"13220 Riverside Dr, Sherman Oaks, CA 91423, USA",Level 2,2021,320619,34.157291,-118.421148,Brody Terrace Apartments,SDG7,LA,,,,,
"5425 Van Nuys Blvd, Van Nuys 91401",Level 2,2021,1426,34.169108,-118.449234,Nissan of Van Nuys,SDG7,LA,,,,,
"3550 Cahuenga Blvd W, Los Angeles, CA 90068",Level 2,2021,1422,34.133202,-118.356216,Universal City Nissan,SDG7,LA,,,,,
"3550 Cahuenga Blvd W, Los Angeles, CA 90068",DCFC,2021,1422,34.133202,-118.356216,Universal City Nissan,SDG7,LA,,,,,
"9385 Zelzah Ave, Northridge, CA 91330",DCFC,2021,19830,34.242462,-118.524704,Cal State University Northridge - Lot F5,SDG7,LA,,,,,
